1626831134117940,20210721093150510,1561986,1537450,1561985,买成交,79.27,100
1626831134117949,20210721093150510,1561987,1456428,1561985,买成交,79.03,300
1626831134127179,20210721093150590,1562350,1082765,0,买撤单,0,100
1626831134127240,20210721093150590,1562354,1074156,0,买撤单,0,300
1626831134438514,20210721093150800,1563306,1561996,1563305,买成交,79.03,200
1626831134438551,20210721093150800,1563307,1561999,1563305,买成交,79.03,100
1626831134438556,20210721093150800,1563308,1562000,1563305,买成交,79.03,100
1626831134438559,20210721093150800,1563309,1562001,1563305,买成交,79.03,100
1626831134438606,20210721093150800,1563310,1562002,1563305,买成交,79.03,200
1626831134438612,20210721093150800,1563311,1562004,1563305,买成交,79.03,200
1626831134438664,20210721093150800,1563312,1414785,1563305,买成交,79.02,100
1626831134544352,20210721093151300,1566205,0,1155687,卖撤单,0,300
1626831134627487,20210721093151510,1567293,1414785,0,买撤单,0,100
1626831134631114,20210721093151510,1567333,1287234,0,买撤单,0,300
1626831135012982,20210721093151610,1568029,0,1540084,卖撤单,0,1000
1626831135067733,20210721093151930,1570418,0,1562003,卖撤单,0,400
1626831135067734,20210721093151930,1570419,0,1561995,卖撤单,0,300
1626831135067764,20210721093151930,1570420,0,1563328,卖撤单,0,700
1626831135067874,20210721093151930,1570428,1061133,0,买撤单,0,100
1626831135067962,20210721093151930,1570437,0,1552858,卖撤单,0,400
1626831135068474,20210721093151930,1570462,1295831,0,买撤单,0,100
1626831135620139,20210721093152400,1574474,0,1570451,卖撤单,0,500
1626831135625066,20210721093152410,1574612,1574611,1570421,卖成交,79.27,100
1626831135625072,20210721093152410,1574613,1574611,1570461,卖成交,79.27,200
1626831135631375,20210721093152420,1574635,1574611,1574634,买成交,79.27,100
1626831135631506,20210721093152420,1574663,1042348,0,买撤单,0,100
1626831135631667,20210721093152430,1574690,1268778,0,买撤单,0,400
1626831135641733,20210721093152540,1575262,0,1574636,卖撤单,0,100
1626831136359838,20210721093153280,1579653,1032871,0,买撤单,0,100
1626831136359998,20210721093153280,1579681,1036880,0,买撤单,0,500
1626831136833081,20210721093154080,1583787,0,442126,卖撤单,0,400
1626831138487625,20210721093155400,1593641,0,1593620,卖撤单,0,300
1626831148793813,20210721093205510,1666151,1341340,1666150,买成交,79,600
1626831148793814,20210721093205510,1666152,1295796,1666150,买成交,78.95,100
1626831148793815,20210721093205510,1666153,1234348,1666150,买成交,78.92,100
1626831148793816,20210721093205510,1666154,625013,1666150,买成交,78.51,200
1626831150352253,20210721093207190,1679290,1666174,0,买撤单,0,100
1626831150656524,20210721093207190,1679291,0,1666176,卖撤单,0,300
1626831150656565,20210721093207190,1679294,1666175,0,买撤单,0,100
1626831150656589,20210721093207190,1679295,0,1666177,卖撤单,0,400
1626831150656690,20210721093207190,1679296,0,1666178,卖撤单,0,400
1626831150658624,20210721093207190,1679359,0,1666194,卖撤单,0,100
1626831152075638,20210721093209150,1693092,1693091,1679297,卖成交,78.91,100
1626831152075946,20210721093209150,1693093,1693091,1679298,卖成交,78.91,100
1626831152083318,20210721093209150,1693129,0,674858,卖撤单,0,1600
1626831156384232,20210721093213360,1724502,0,1693124,卖撤单,0,200
1626831156384236,20210721093213360,1724504,1693125,0,买撤单,0,200
1626831156385501,20210721093213360,1724522,0,1574652,卖撤单,0,1000
1626831156385648,20210721093213360,1724524,0,1574653,卖撤单,0,400
1626831156386671,20210721093213360,1724539,0,1666179,卖撤单,0,100
1626831156436310,20210721093213430,1725074,0,666152,卖撤单,0,100
1626831156473806,20210721093213490,1725463,1725462,1679354,卖成交,78.91,200
1626831156474824,20210721093213490,1725473,1724505,0,买撤单,0,200
1626831156474843,20210721093213490,1725474,1724503,0,买撤单,0,100
1626831156474845,20210721093213490,1725475,1724508,0,买撤单,0,200
1626831156474874,20210721093213490,1725476,1724506,0,买撤单,0,100
1626831156838604,20210721093213640,1726473,1726472,1666187,卖成交,79.01,100
1626831158359179,20210721093216010,1741405,1725838,0,买撤单,0,200
1626831158366418,20210721093216010,1741471,0,813271,卖撤单,0,100
1626831164013638,20210721093221040,1774357,0,1666187,卖撤单,0,100
1626831164013706,20210721093221040,1774379,0,1563348,卖撤单,0,200
1626831164142394,20210721093221490,1776737,1725462,0,买撤单,0,100
1626831164189704,20210721093221770,1778919,1743679,0,买撤单,0,700
1626831167245704,20210721093226500,1810441,0,521004,卖撤单,0,400
1626831170449782,20210721093230990,1838385,1838384,1783175,卖成交,79.01,100
1626831171958797,20210721093232590,1848397,1837634,1848396,买成交,79,300
1626831171959239,20210721093232600,1848462,1782706,1848461,买成交,78.96,100
1626831171959666,20210721093232610,1848517,0,949939,卖撤单,0,600
1626831179281895,20210721093243110,1906903,0,961397,卖撤单,0,100
1626831179764092,20210721093243950,1911752,0,460944,卖撤单,0,1000
1626831184981979,20210721093250450,1948124,1930854,1948123,买成交,78.97,100
1626831184991461,20210721093250510,1948342,1939320,1948341,买成交,78.97,100
1626831187254762,20210721093252410,1959706,1959705,1848396,卖成交,79,100
1626831187254819,20210721093252410,1959708,1959707,1848396,卖成交,79,100
1626831187283876,20210721093252650,1961077,1782706,1961076,买成交,78.96,100
1626831187334429,20210721093253130,1963554,1782706,1963553,买成交,78.96,400
1626831188046084,20210721093254030,1967810,1782706,1967809,买成交,78.96,100
